crypto_name,date,price,market_cap,volume,ingestion_timestamp
bitcoin,2026-02-19 15:01:08.233,66395.49662413551,1329636594223.3318,36864335694.48374,2026-03-03 01:20:38.749527
bitcoin,2026-02-19 16:01:02.850,66361.8367706384,1325432244942.995,36576101386.952866,2026-03-03 01:20:38.749528
bitcoin,2026-02-19 17:02:00.239,66301.02313033368,1325587905171.1301,36306790240.44211,2026-03-03 01:20:38.749529
bitcoin,2026-02-19 18:01:57.321,66299.1689966471,1325547549535.9841,36887593973.56029,2026-03-03 01:20:38.749530
bitcoin,2026-02-19 19:02:15.671,66982.72221505808,1338004538926.3125,36186373960.30936,2026-03-03 01:20:38.749530
bitcoin,2026-02-19 20:00:39.949,67011.6707462627,1339587738491.7773,35131927433.58472,2026-03-03 01:20:38.749531
bitcoin,2026-02-19 21:03:22.401,67091.72571178003,1341228445153.5933,34446610431.36371,2026-03-03 01:20:38.749532
bitcoin,2026-02-19 22:02:07.434,66898.79302429323,1337528182405.7349,33870178212.0521,2026-03-03 01:20:38.749533
bitcoin,2026-02-19 23:03:24.375,66915.1097813609,1337359275967.5999,34327242105.6028,2026-03-03 01:20:38.749534
bitcoin,2026-02-20 00:02:36.225,66956.66409601258,1338349706526.495,33879277609.399834,2026-03-03 01:20:38.749536
bitcoin,2026-02-20 01:02:32.687,67227.67488249822,1344012559516.2244,34847035123.440544,2026-03-03 01:20:38.749537
bitcoin,2026-02-20 02:02:26.623,67247.43012565825,1343720468185.2925,34370034183.185135,2026-03-03 01:20:38.749538
bitcoin,2026-02-20 03:02:09.439,67239.57495785308,1344568962119.935,34039828298.241695,2026-03-03 01:20:38.749539
bitcoin,2026-02-20 04:02:47.556,67334.82652058548,1345985534096.1396,33919864270.133335,2026-03-03 01:20:38.749540
bitcoin,2026-02-20 05:03:44.628,67232.6875433637,1343832617291.0532,33849496455.072475,2026-03-03 01:20:38.749541
bitcoin,2026-02-20 06:03:41.193,67767.35955427619,1355645458807.751,35856352869.94796,2026-03-03 01:20:38.749542
bitcoin,2026-02-20 07:00:06.770,67839.84481085645,1355601777040.4802,35670030493.24213,2026-03-03 01:20:38.749542
bitcoin,2026-02-20 08:03:39.701,67806.37469278977,1355217540053.5317,35747948062.38002,2026-03-03 01:20:38.749543
bitcoin,2026-02-20 09:02:55.707,67850.71900445792,1356569736169.2195,34903093391.62193,2026-03-03 01:20:38.749544
bitcoin,2026-02-20 10:01:58.021,68172.85620895511,1362912020052.947,35742718701.57101,2026-03-03 01:20:38.749545
bitcoin,2026-02-20 11:02:43.278,67910.89892947351,1357989832772.0613,35966371865.23613,2026-03-03 01:20:38.749546
bitcoin,2026-02-20 12:02:28.194,67346.76441904357,1349225821139.3347,37774043405.5673,2026-03-03 01:20:38.749547
bitcoin,2026-02-20 13:03:08.447,67502.25731074518,1349066149530.3792,37565003446.595436,2026-03-03 01:20:38.749547
bitcoin,2026-02-20 14:02:15.266,66754.63539163572,1335911335057.479,38378946389.60511,2026-03-03 01:20:38.749548
bitcoin,2026-02-20 15:03:27.650,67101.97572410556,1340423993418.459,37203278831.01306,2026-03-03 01:20:38.749549
bitcoin,2026-02-20 16:03:25.167,67558.75301277851,1350307203281.2756,45762985262.41321,2026-03-03 01:20:38.749550
bitcoin,2026-02-20 17:01:07.292,67782.28579901981,1353085171821.2815,47003527895.933716,2026-03-03 01:20:38.749551
bitcoin,2026-02-20 18:02:36.353,67582.50451035672,1350531432372.424,50839356553.82829,2026-03-03 01:20:38.749552
bitcoin,2026-02-20 19:02:26.779,67920.91594116506,1356554098877.1365,52476074893.29406,2026-03-03 01:20:38.749554
bitcoin,2026-02-20 20:03:19.390,67622.66814335548,1351928566637.2793,51611599983.447044,2026-03-03 01:20:38.749555
bitcoin,2026-02-20 21:02:56.127,67700.63320434374,1353403799006.3037,52770846389.65328,2026-03-03 01:20:38.749556
bitcoin,2026-02-20 22:00:09.080,67774.4148817248,1355007228799.2947,52700512575.84199,2026-03-03 01:20:38.749557
bitcoin,2026-02-20 23:01:49.104,68041.9989547035,1360322371913.5127,52884092583.59717,2026-03-03 01:20:38.749557
bitcoin,2026-02-21 00:01:35.614,68001.16900641973,1359469462316.509,52999595424.758705,2026-03-03 01:20:38.749560
bitcoin,2026-02-21 01:01:26.318,67814.84736860167,1355635635156.9617,52975799223.269745,2026-03-03 01:20:38.749561
bitcoin,2026-02-21 02:02:26.125,67938.11806652314,1358282500204.6912,52432002589.977234,2026-03-03 01:20:38.749562
bitcoin,2026-02-21 03:00:21.704,67990.97108159284,1359117431220.2097,52222419380.26679,2026-03-03 01:20:38.749562
bitcoin,2026-02-21 04:02:45.685,67636.09802439428,1351318194243.5188,52718098251.26019,2026-03-03 01:20:38.749563
bitcoin,2026-02-21 05:02:06.973,67795.1935276166,1354176227714.9194,52085349207.79657,2026-03-03 01:20:38.749564
bitcoin,2026-02-21 06:02:07.329,67833.35816343532,1356160444263.4153,50853375201.58831,2026-03-03 01:20:38.749565
bitcoin,2026-02-21 07:00:41.289,67771.15490900952,1354781856230.9272,49992693850.78194,2026-03-03 01:20:38.749566
bitcoin,2026-02-21 08:02:31.186,67835.58161535914,1355970975405.2095,49222749125.13832,2026-03-03 01:20:38.749566
bitcoin,2026-02-21 09:02:18.042,68033.45506604825,1359460389652.8943,49491090943.66648,2026-03-03 01:20:38.749567
bitcoin,2026-02-21 10:02:32.943,68134.27481021718,1362118556169.88,48813531917.375336,2026-03-03 01:20:38.749568
bitcoin,2026-02-21 11:02:10.600,68185.96157291178,1362959149853.6035,48509882920.52385,2026-03-03 01:20:38.749569
bitcoin,2026-02-21 12:02:20.281,68080.98290497396,1361065537375.3523,47038911339.985275,2026-03-03 01:20:38.749570
bitcoin,2026-02-21 13:00:46.188,68177.9654336213,1362700870642.535,46533219794.29697,2026-03-03 01:20:38.749571
bitcoin,2026-02-21 14:02:20.586,68234.65912706646,1363395028292.88,39953156063.9003,2026-03-03 01:20:38.749573
bitcoin,2026-02-21 15:01:55.506,68447.8539525863,1368310872641.172,37597077627.074,2026-03-03 01:20:38.749576
bitcoin,2026-02-21 16:01:14.798,68624.35686959434,1371628531454.0684,33799830795.534966,2026-03-03 01:20:38.749577
bitcoin,2026-02-21 17:03:12.362,68302.62450497187,1365618055175.1528,31444013702.98947,2026-03-03 01:20:38.749578
bitcoin,2026-02-21 18:02:24.648,68404.98992152564,1367751849645.189,25937828307.78672,2026-03-03 01:20:38.749579
bitcoin,2026-02-21 19:03:43.634,68560.684656393,1370969527644.6187,24011096965.29721,2026-03-03 01:20:38.749580
bitcoin,2026-02-21 20:03:54.370,68519.98114654892,1369992769405.5837,22704659116.287823,2026-03-03 01:20:38.749581
bitcoin,2026-02-21 21:03:16.046,68284.76941071317,1365910955488.6333,22461786261.46867,2026-03-03 01:20:38.749582
bitcoin,2026-02-21 22:02:41.418,68352.67780821405,1366338261469.5854,21662021984.115166,2026-03-03 01:20:38.749582
bitcoin,2026-02-21 23:03:25.336,67951.15591282771,1359902058280.7515,20982782461.535824,2026-03-03 01:20:38.749583
bitcoin,2026-02-22 00:02:08.172,67978.79019389286,1359318031083.638,20631874041.429424,2026-03-03 01:20:38.749584
bitcoin,2026-02-22 01:00:31.466,67894.39819865709,1356675887766.6492,20342120422.571453,2026-03-03 01:20:38.749585
bitcoin,2026-02-22 02:02:07.786,68113.19039347471,1361779318746.2253,20342032221.16472,2026-03-03 01:20:38.749586
bitcoin,2026-02-22 03:02:26.272,67883.45039283701,1357388781064.4143,20207100163.928967,2026-03-03 01:20:38.749587
bitcoin,2026-02-22 04:02:04.682,68008.42174669018,1359353579890.3096,20046904933.014023,2026-03-03 01:20:38.749588
bitcoin,2026-02-22 05:02:50.149,67960.92293554958,1358990210193.2058,19901876754.82649,2026-03-03 01:20:38.749588
bitcoin,2026-02-22 06:03:09.438,67946.0233073144,1357362901055.4727,19856016731.85711,2026-03-03 01:20:38.749589
bitcoin,2026-02-22 07:02:21.131,68026.51169714678,1360120902890.2598,19902331872.46914,2026-03-03 01:20:38.749590
bitcoin,2026-02-22 08:03:39.719,67985.83510142777,1359312627157.7244,19948265808.547012,2026-03-03 01:20:38.749591
bitcoin,2026-02-22 09:02:02.518,67950.31445098891,1358532235449.9695,19701161473.899517,2026-03-03 01:20:38.749592
bitcoin,2026-02-22 10:02:35.532,68039.3698178956,1360475409500.372,19087643710.936626,2026-03-03 01:20:38.749594
bitcoin,2026-02-22 11:02:08.739,68119.230120068,1361904700311.2305,18324481608.91408,2026-03-03 01:20:38.749595
bitcoin,2026-02-22 12:03:13.668,68194.59339383944,1363047990411.1575,18605105808.47107,2026-03-03 01:20:38.749596
bitcoin,2026-02-22 13:02:40.756,67931.58019160847,1358212893333.8643,18738974940.73697,2026-03-03 01:20:38.749597
bitcoin,2026-02-22 14:02:29.467,67631.9324739407,1351650316055.4404,19518219247.22259,2026-03-03 01:20:38.749598
bitcoin,2026-02-22 15:02:41.726,67417.69362212557,1348133993080.4417,19518102712.770893,2026-03-03 01:20:38.749598
bitcoin,2026-02-22 16:02:51.675,67664.896296285,1353523445098.5107,20158620602.1457,2026-03-03 01:20:38.749599
bitcoin,2026-02-22 17:02:08.771,67607.70037223128,1351621055107.986,19344845908.13082,2026-03-03 01:20:38.749600
bitcoin,2026-02-22 18:02:34.862,67338.17491674826,1346661447915.1086,20087401704.98275,2026-03-03 01:20:38.749603
bitcoin,2026-02-22 19:02:26.046,67408.00208323984,1347967576300.9734,20015558278.764023,2026-03-03 01:20:38.749604
bitcoin,2026-02-22 20:03:02.538,67401.27120317247,1347714519648.3796,19915329680.06553,2026-03-03 01:20:38.749605
bitcoin,2026-02-22 21:03:00.332,67368.4929540634,1346924215144.3293,19917017997.154083,2026-03-03 01:20:38.749606
bitcoin,2026-02-22 22:02:33.305,67584.46138307691,1351278601750.3518,19942744332.965183,2026-03-03 01:20:38.749607
bitcoin,2026-02-22 23:02:40.889,67654.03558297858,1352826313832.675,19936754579.791443,2026-03-03 01:20:38.749607
bitcoin,2026-02-23 00:00:13.999,67585.11718938159,1350654423261.9365,20354767532.065258,2026-03-03 01:20:38.749608
bitcoin,2026-02-23 01:02:25.581,66754.4877270225,1337278002482.304,21159311987.17305,2026-03-03 01:20:38.749609
bitcoin,2026-02-23 02:03:22.673,64435.12705551635,1291690093530.225,29019798321.04708,2026-03-03 01:20:38.749610
bitcoin,2026-02-23 03:03:09.168,64758.93071258205,1293886396163.8896,31426989900.709023,2026-03-03 01:20:38.749611
bitcoin,2026-02-23 04:02:18.792,64939.82443268619,1299023323430.6187,32828730074.40712,2026-03-03 01:20:38.749612
bitcoin,2026-02-23 05:02:58.408,64795.05744679692,1295410401551.0022,32953310863.566624,2026-03-03 01:20:38.749612
bitcoin,2026-02-23 06:02:35.984,65040.40875534817,1300381510025.5283,35325958286.85151,2026-03-03 01:20:38.749615
bitcoin,2026-02-23 07:03:56.446,65752.54244262996,1314383359700.7559,37112833234.72539,2026-03-03 01:20:38.749616
bitcoin,2026-02-23 08:02:03.814,65939.88775861052,1318323835887.4753,38001506340.91999,2026-03-03 01:20:38.749617
bitcoin,2026-02-23 09:03:21.335,65671.16025084569,1312226349118.9507,39642257475.89912,2026-03-03 01:20:38.749617
bitcoin,2026-02-23 10:02:14.214,66381.48055124872,1327550251837.5037,40889595097.56581,2026-03-03 01:20:38.749618
bitcoin,2026-02-23 11:03:04.905,66317.29222461591,1326714129946.994,42205214197.82933,2026-03-03 01:20:38.749619
bitcoin,2026-02-23 12:02:10.689,66183.35606348574,1323305582287.6963,42600220350.73043,2026-03-03 01:20:38.749620
bitcoin,2026-02-23 13:02:24.548,66275.63595867298,1325083703506.035,43708321530.572754,2026-03-03 01:20:38.749621
bitcoin,2026-02-23 14:02:10.812,66136.6157746477,1323003168261.6162,43017853948.37629,2026-03-03 01:20:38.749622
bitcoin,2026-02-23 15:02:35.665,65914.2830987351,1318675653021.3096,44474369398.54379,2026-03-03 01:20:38.749622
bitcoin,2026-02-23 16:03:22.390,65646.15558685549,1313147039761.5947,45284261554.99733,2026-03-03 01:20:38.749623
bitcoin,2026-02-23 17:03:56.043,65381.72366003015,1306401373409.0474,46223410748.32667,2026-03-03 01:20:38.749624
bitcoin,2026-02-23 18:02:56.115,64750.319959430264,1291029482012.8193,49586317905.761894,2026-03-03 01:20:38.749625
bitcoin,2026-02-23 19:03:21.655,64632.91383942887,1292792991149.259,50992902000.7911,2026-03-03 01:20:38.749626
bitcoin,2026-02-23 20:01:23.445,64312.31488359545,1285679482940.8774,53178007539.10205,2026-03-03 01:20:38.749626
bitcoin,2026-02-23 21:03:24.441,64473.326092497344,1288245445294.6445,54953030026.37282,2026-03-03 01:20:38.749627
bitcoin,2026-02-23 22:03:08.425,64570.139420745654,1290965401651.9065,55416584953.20741,2026-03-03 01:20:38.749628
bitcoin,2026-02-23 23:02:37.277,64719.44720467718,1293777292146.37,56783137049.60788,2026-03-03 01:20:38.749629
bitcoin,2026-02-24 00:02:58.046,64645.635433153606,1291834932904.816,56590235309.37244,2026-03-03 01:20:38.749630
bitcoin,2026-02-24 01:00:15.226,64941.5287413215,1298669303598.0876,56509415294.55552,2026-03-03 01:20:38.749632
bitcoin,2026-02-24 02:03:11.867,64135.616801814576,1282499906318.5054,50423393016.444534,2026-03-03 01:20:38.749633
bitcoin,2026-02-24 03:02:51.785,64066.17992962856,1281749902847.2927,49033982998.60984,2026-03-03 01:20:38.749634
bitcoin,2026-02-24 04:02:33.196,63559.99285358071,1270629895089.6394,48402139396.38128,2026-03-03 01:20:38.749635
bitcoin,2026-02-24 05:03:32.574,63327.54954418396,1265092203849.1108,49711847988.30859,2026-03-03 01:20:38.749637
bitcoin,2026-02-24 06:02:36.035,63069.34251318558,1260983860794.3372,50335902079.086914,2026-03-03 01:20:38.749638
bitcoin,2026-02-24 07:02:07.208,63048.93669447095,1260286807783.3132,49537065510.528465,2026-03-03 01:20:38.749639
bitcoin,2026-02-24 08:02:23.672,63149.620867737,1262096777928.23,49612743756.97079,2026-03-03 01:20:38.749640
bitcoin,2026-02-24 09:03:18.129,63379.60392637089,1267300865721.4446,49458141990.71994,2026-03-03 01:20:38.749641
bitcoin,2026-02-24 10:00:53.541,63219.563714987955,1264005144805.7861,48863661457.36982,2026-03-03 01:20:38.749641
bitcoin,2026-02-24 11:03:15.131,63276.255707804885,1265333041975.2014,48697114649.64372,2026-03-03 01:20:38.749642
bitcoin,2026-02-24 12:03:34.966,63207.59348187299,1263314983347.0112,48631706088.42385,2026-03-03 01:20:38.749643
bitcoin,2026-02-24 13:02:14.798,62972.76745130099,1259933643237.8523,48118298809.36323,2026-03-03 01:20:38.749646
bitcoin,2026-02-24 14:02:46.857,62905.750100773046,1258461939875.3257,49784514976.08623,2026-03-03 01:20:38.749647
bitcoin,2026-02-24 15:02:30.514,63446.927824582344,1269609845602.5603,48979528901.92325,2026-03-03 01:20:38.749647
bitcoin,2026-02-24 16:01:59.734,63963.04834579783,1278612765498.954,46899173478.45022,2026-03-03 01:20:38.749648
bitcoin,2026-02-24 17:03:41.260,64253.8473670592,1283791353952.8894,49195946161.08462,2026-03-03 01:20:38.749649
bitcoin,2026-02-24 18:02:31.983,64215.262528875006,1283967611640.2993,49496112337.677704,2026-03-03 01:20:38.749650
bitcoin,2026-02-24 19:02:10.148,64426.94609155057,1287655876933.8525,48762593216.62141,2026-03-03 01:20:38.749651
bitcoin,2026-02-24 20:02:06.332,64443.4962359175,1288533973188.2214,47421338700.682274,2026-03-03 01:20:38.749651
bitcoin,2026-02-24 21:03:29.711,64455.44615715053,1288530539629.4995,45476605640.17292,2026-03-03 01:20:38.749654
bitcoin,2026-02-24 22:02:54.209,64045.70828857544,1280945575751.425,45933533355.11021,2026-03-03 01:20:38.749655
bitcoin,2026-02-24 23:02:42.249,64113.9657402143,1281808870495.7986,44949577977.15621,2026-03-03 01:20:38.749656
bitcoin,2026-02-25 00:00:13.956,64074.11098528222,1281148417170.2803,44864477921.16241,2026-03-03 01:20:38.749657
bitcoin,2026-02-25 01:01:39.044,64233.58561002521,1285355213214.2947,44952908832.65316,2026-03-03 01:20:38.749657
bitcoin,2026-02-25 02:03:45.182,65942.41944954704,1317703847787.1406,45994833583.10596,2026-03-03 01:20:38.749658
bitcoin,2026-02-25 03:03:46.366,65893.8901244172,1317766163622.79,46605674287.89613,2026-03-03 01:20:38.749659
bitcoin,2026-02-25 04:02:48.874,65390.04483381127,1307733128867.035,45616141756.45592,2026-03-03 01:20:38.749660
bitcoin,2026-02-25 05:01:46.902,65448.36336319303,1308522186387.2124,44224550630.11241,2026-03-03 01:20:38.749661
bitcoin,2026-02-25 06:02:09.130,64880.50598865606,1297817806882.7683,44307872659.55011,2026-03-03 01:20:38.749662
bitcoin,2026-02-25 07:02:11.206,64881.88467477487,1297273316831.1638,43433451520.452194,2026-03-03 01:20:38.749662
bitcoin,2026-02-25 08:01:38.149,65017.3242472759,1299942735502.1663,43315989553.43281,2026-03-03 01:20:38.749663
bitcoin,2026-02-25 09:02:35.156,65506.82624135998,1309819829376.3438,43732146767.066444,2026-03-03 01:20:38.749664
bitcoin,2026-02-25 10:02:35.632,65544.01337155416,1310512172251.9885,43608362842.18067,2026-03-03 01:20:38.749665
bitcoin,2026-02-25 11:02:41.481,65383.60659238269,1307058069756.4556,43530434148.27108,2026-03-03 01:20:38.749666
bitcoin,2026-02-25 12:03:09.893,65410.95710978954,1307561177810.5361,43774005774.66901,2026-03-03 01:20:38.749666
bitcoin,2026-02-25 13:03:10.986,66060.99245398513,1320733152104.184,43141456226.369,2026-03-03 01:20:38.749667
bitcoin,2026-02-25 14:02:07.699,66244.50816119192,1324534368235.5845,43051858638.00103,2026-03-03 01:20:38.749668
bitcoin,2026-02-25 15:03:01.279,66951.8483170153,1335554067873.9258,43949318220.29059,2026-03-03 01:20:38.749669
bitcoin,2026-02-25 16:02:57.383,67415.14686028346,1347936355858.5,45849933070.95288,2026-03-03 01:20:38.749671
bitcoin,2026-02-25 17:03:01.064,68273.92644509776,1362772342516.5217,45979990804.312416,2026-03-03 01:20:38.749672
bitcoin,2026-02-25 18:01:28.020,68650.00332182567,1372323024934.7314,49717436598.151184,2026-03-03 01:20:38.749673
bitcoin,2026-02-25 19:03:46.810,69340.35897252934,1386966829735.9797,51707428044.296005,2026-03-03 01:20:38.749674
bitcoin,2026-02-25 20:02:54.362,69050.96317272843,1380812528698.4104,53159870295.96654,2026-03-03 01:20:38.749675
bitcoin,2026-02-25 21:02:45.840,69161.64065289382,1384455640403.8745,54732368917.17918,2026-03-03 01:20:38.749676
bitcoin,2026-02-25 22:03:45.345,68978.70175168476,1378793532470.1826,52960228064.88911,2026-03-03 01:20:38.749677
bitcoin,2026-02-25 23:03:02.721,68441.72145291104,1365395903186.1162,53953922501.4647,2026-03-03 01:20:38.749678
bitcoin,2026-02-26 00:03:22.991,67954.59317212048,1359103150470.3638,54802923569.39968,2026-03-03 01:20:38.749679
bitcoin,2026-02-26 01:01:16.297,68350.69340538714,1366572435899.1438,56102641944.9719,2026-03-03 01:20:38.749679
bitcoin,2026-02-26 02:02:58.977,68260.21173008643,1365374207210.6855,53192407837.68394,2026-03-03 01:20:38.749680
bitcoin,2026-02-26 03:02:52.735,68268.5928309609,1365043361353.203,52738206059.99862,2026-03-03 01:20:38.749681
bitcoin,2026-02-26 04:02:36.365,68208.52535054173,1363728560920.7686,51840293421.41333,2026-03-03 01:20:38.749682
bitcoin,2026-02-26 05:00:24.028,68588.06560827991,1372262650114.3735,52489772359.13811,2026-03-03 01:20:38.749683
bitcoin,2026-02-26 06:02:27.972,68433.73102263549,1368023123731.9646,52174971935.49865,2026-03-03 01:20:38.749683
bitcoin,2026-02-26 07:02:50.879,68178.6307566451,1363282768691.961,54769544599.82213,2026-03-03 01:20:38.749684
bitcoin,2026-02-26 08:02:25.249,67849.39051310069,1357122289506.4592,55372348232.48862,2026-03-03 01:20:38.749687
bitcoin,2026-02-26 09:03:02.267,67957.27845983938,1359106148113.2385,58535120046.575516,2026-03-03 01:20:38.749688
bitcoin,2026-02-26 10:03:11.397,68571.59879322391,1371061400997.8804,59345453557.23853,2026-03-03 01:20:38.749689
bitcoin,2026-02-26 11:02:01.784,68299.30055745928,1365700571204.286,60068013963.370865,2026-03-03 01:20:38.749690
bitcoin,2026-02-26 12:00:19.411,68033.5795724743,1359992117253.7485,59927379715.68585,2026-03-03 01:20:38.749694
bitcoin,2026-02-26 13:02:36.758,68170.72135753337,1362965513546.5222,59106793690.75761,2026-03-03 01:20:38.749695
bitcoin,2026-02-26 14:00:56.908,67911.73073937466,1358458364925.2793,57617092809.35103,2026-03-03 01:20:38.749696
bitcoin,2026-02-26 15:02:36.508,67688.04676583402,1353004101312.853,55260734857.5504,2026-03-03 01:20:38.749697
bitcoin,2026-02-26 16:02:49.547,67386.85704262121,1346100725646.285,57228241546.572975,2026-03-03 01:20:38.749697
bitcoin,2026-02-26 17:03:17.215,66641.5855103991,1333199659566.592,56002762702.92477,2026-03-03 01:20:38.749698
bitcoin,2026-02-26 18:03:07.311,66832.31646241288,1335266997186.8374,53661810773.22593,2026-03-03 01:20:38.749699
bitcoin,2026-02-26 19:02:29.890,67323.78812321286,1345267540081.1328,52447134366.19831,2026-03-03 01:20:38.749700
bitcoin,2026-02-26 20:03:07.535,67584.87840019423,1352169321613.7668,51883171798.46973,2026-03-03 01:20:38.749701
bitcoin,2026-02-26 21:02:47.888,67383.36102620805,1346903427434.044,51025079451.12691,2026-03-03 01:20:38.749703
bitcoin,2026-02-26 22:02:16.975,67448.46646231266,1349401125691.136,48598892992.185776,2026-03-03 01:20:38.749704
bitcoin,2026-02-26 23:03:03.518,67559.77818097749,1350758050571.613,47077305655.43896,2026-03-03 01:20:38.749705
bitcoin,2026-02-27 00:00:53.072,67461.32949507894,1348829240636.7913,45335111330.49655,2026-03-03 01:20:38.749706
bitcoin,2026-02-27 01:04:10.117,67222.78947317986,1344183625784.7778,44299769917.946335,2026-03-03 01:20:38.749707
bitcoin,2026-02-27 02:03:20.001,67347.6530265583,1346283196562.8481,44699139281.55112,2026-03-03 01:20:38.749707
bitcoin,2026-02-27 03:01:04.048,67330.59246292546,1346293830354.8843,44135913616.04082,2026-03-03 01:20:38.749708
bitcoin,2026-02-27 04:03:17.716,67617.93798877213,1352946151021.41,44350681029.99862,2026-03-03 01:20:38.749709
bitcoin,2026-02-27 05:02:39.543,67736.13847728852,1355085449033.2722,44751513709.98922,2026-03-03 01:20:38.749710
bitcoin,2026-02-27 06:03:34.069,67721.51397522389,1353887624733.9363,44511259982.15302,2026-03-03 01:20:38.749711
bitcoin,2026-02-27 07:03:00.908,67664.12864244104,1352985139839.6895,43536060703.74671,2026-03-03 01:20:38.749713
bitcoin,2026-02-27 08:03:23.778,67693.93539996963,1353793212305.303,44696131453.17144,2026-03-03 01:20:38.749714
bitcoin,2026-02-27 09:03:31.409,67938.63876392743,1359257781653.016,44011373648.87509,2026-03-03 01:20:38.749715
bitcoin,2026-02-27 10:03:48.337,67368.86769274919,1348035386710.3132,44413878286.994545,2026-03-03 01:20:38.749716
bitcoin,2026-02-27 11:00:49.932,66633.33440506212,1332262979071.2756,45533128781.335495,2026-03-03 01:20:38.749717
bitcoin,2026-02-27 12:02:04.991,66137.85956271303,1322398917730.71,46709953273.38846,2026-03-03 01:20:38.749718
bitcoin,2026-02-27 13:03:18.856,65904.75945603063,1315985772727.381,48034988639.95979,2026-03-03 01:20:38.749718
bitcoin,2026-02-27 14:03:37.476,66256.92068837801,1324462913050.6785,48699148079.20504,2026-03-03 01:20:38.749719
bitcoin,2026-02-27 15:03:55.943,66063.82922104784,1317306250731.0413,48021136376.05692,2026-03-03 01:20:38.749720
bitcoin,2026-02-27 16:01:07.904,66113.3331187787,1322888526232.7058,46472683328.31975,2026-03-03 01:20:38.749721
bitcoin,2026-02-27 17:04:35.419,65521.390728947146,1311185909815.4263,44691274263.98268,2026-03-03 01:20:38.749722
bitcoin,2026-02-27 18:02:58.562,65695.35026055097,1312456359285.4844,45165581292.28983,2026-03-03 01:20:38.749722
bitcoin,2026-02-27 19:02:17.533,65299.540025783645,1305434059274.4456,44100852170.698364,2026-03-03 01:20:38.749723
bitcoin,2026-02-27 20:02:55.766,65405.874047720536,1308457725908.6863,43231649148.33121,2026-03-03 01:20:38.749724
bitcoin,2026-02-27 21:03:31.780,65588.53418897989,1311486751015.0938,42738275277.47259,2026-03-03 01:20:38.749725
bitcoin,2026-02-27 22:01:52.876,65517.64534439725,1309150736408.4375,41872963606.93264,2026-03-03 01:20:38.749726
bitcoin,2026-02-27 23:00:43.964,65612.79609265388,1311735886262.6606,43659123869.22615,2026-03-03 01:20:38.749727
bitcoin,2026-02-28 00:03:04.104,65878.83934363318,1317139855942.8918,43001213638.463875,2026-03-03 01:20:38.749727
bitcoin,2026-02-28 01:03:32.868,65941.42538516161,1318892147618.567,42693449745.65478,2026-03-03 01:20:38.749728
bitcoin,2026-02-28 02:02:45.866,65808.00055297046,1315960048642.8225,41653349540.558464,2026-03-03 01:20:38.749731
bitcoin,2026-02-28 03:03:14.211,65966.53423583704,1319303277781.8608,40996334609.03691,2026-03-03 01:20:38.749733
bitcoin,2026-02-28 04:03:19.760,65788.14613409038,1315728166425.8481,39694070330.51504,2026-03-03 01:20:38.749734
bitcoin,2026-02-28 05:03:02.782,65662.79439577536,1313495383552.461,39096454563.78812,2026-03-03 01:20:38.749735
bitcoin,2026-02-28 06:01:03.629,65537.09867487189,1310152140777.494,38861552054.38924,2026-03-03 01:20:38.749736
bitcoin,2026-02-28 07:00:22.635,63176.9334493685,1263563403466.215,42531954157.750916,2026-03-03 01:20:38.749737
bitcoin,2026-02-28 08:02:55.584,63810.10687487467,1277473890784.3618,45060799340.15097,2026-03-03 01:20:38.749738
bitcoin,2026-02-28 09:03:49.539,63476.500126458806,1268969429344.6238,45714895870.30661,2026-03-03 01:20:38.749738
bitcoin,2026-02-28 10:02:42.145,63657.71534599248,1273416089601.3127,44690422062.59986,2026-03-03 01:20:38.749739
bitcoin,2026-02-28 11:03:19.574,64006.60748905268,1279085179029.3586,44202313996.688545,2026-03-03 01:20:38.749740
bitcoin,2026-02-28 12:02:06.101,63861.75707587122,1277134233085.8496,44881461865.97099,2026-03-03 01:20:38.749741
bitcoin,2026-02-28 13:02:31.240,64003.684479422045,1279869776896.3762,42528492697.798676,2026-03-03 01:20:38.749742
bitcoin,2026-02-28 14:03:05.069,65140.35713333176,1295850314943.555,43846149531.726006,2026-03-03 01:20:38.749742
bitcoin,2026-02-28 15:02:44.040,64469.59172637236,1287750639090.1748,43670128475.40442,2026-03-03 01:20:38.749743
bitcoin,2026-02-28 16:02:32.582,64855.35275953073,1296750620789.464,40798178834.74824,2026-03-03 01:20:38.749744
bitcoin,2026-02-28 17:02:37.785,65106.72687684266,1302156298162.9006,41963989697.99948,2026-03-03 01:20:38.749745
bitcoin,2026-02-28 18:03:49.262,65397.729790718826,1306998809989.3413,41524049341.08601,2026-03-03 01:20:38.749746
bitcoin,2026-02-28 19:02:52.916,65917.05026344638,1318288092454.862,41776079478.62251,2026-03-03 01:20:38.749747
bitcoin,2026-02-28 20:02:30.300,66356.50280967761,1327013141943.43,42620940815.88355,2026-03-03 01:20:38.749747
bitcoin,2026-02-28 21:02:38.306,66944.88811985626,1338068372364.2705,43813945129.45387,2026-03-03 01:20:38.749748
bitcoin,2026-02-28 22:01:45.360,66745.27274458484,1332145618701.409,38717674416.20001,2026-03-03 01:20:38.749751
bitcoin,2026-02-28 23:02:14.866,67185.74551060123,1343466463921.636,46108657886.14877,2026-03-03 01:20:38.749752
bitcoin,2026-03-01 00:01:02.109,66995.18581485235,1339637101703.1343,46265946359.8567,2026-03-03 01:20:38.749752
